,0,1,2,3,4,5,6,7,8,9
24,37i9dQZF1DX10zKzsJ2jva,48AJSd42lXpicsGqcgopof,0.812,0.855,0.0554,0.0789,0.000167,0.108,0.573,90.04
25,37i9dQZF1DX10zKzsJ2jva,6WfxIJKmYRSpsBJv0tEAKX,0.793,0.449,0.047,0.763,0.0,0.165,0.322,108.937
26,37i9dQZF1DX10zKzsJ2jva,0EFxJw34fK8DWlTxx9qYeW,0.801,0.563,0.223,0.264,0.00115,0.192,0.967,179.968
27,37i9dQZF1DX10zKzsJ2jva,1uK5rDY3BnikyG0sl3tPpc,0.704,0.604,0.0556,0.067,0.0,0.126,0.642,90.028
28,37i9dQZF1DX10zKzsJ2jva,7KDYKPhxFFRDBSbgcfLxUT,0.642,0.768,0.0248,0.208,0.0,0.225,0.546,97.485
29,37i9dQZF1DX10zKzsJ2jva,0HINQFSerZ6iMfSsaTO3G5,0.869,0.727,0.121,0.00118,6.97e-05,0.183,0.613,93.989
30,37i9dQZF1DX10zKzsJ2jva,0OPiOIAyw2FUjKm8PXBGhq,0.612,0.44,0.034,0.762,2.56e-06,0.0858,0.683,133.872
31,37i9dQZF1DX10zKzsJ2jva,2gpQi3hbcUAcEG8m2dlgfB,0.583,0.834,0.0444,0.0495,0.0,0.0658,0.557,173.935
32,37i9dQZF1DX10zKzsJ2jva,73zQG7t3tZDyePEflVSqJJ,0.565,0.807,0.274,0.547,0.0,0.421,0.31,104.777
33,37i9dQZF1DX10zKzsJ2jva,0cW5cXANjlv8hgLAQwdvgE,0.84,0.742,0.0487,0.0735,3.11e-05,0.053,0.718,88.001
34,37i9dQZF1DX10zKzsJ2jva,704LUEih663hiE3CnyUrFW,0.822,0.736,0.15,0.157,0.000781,0.0748,0.679,175.93
35,37i9dQZF1DX10zKzsJ2jva,55b9ywCCjdMt4p0rrDWZGp,0.561,0.432,0.22,0.547,1.27e-06,0.119,0.504,188.091
36,37i9dQZF1DX10zKzsJ2jva,6HXvazdtAr9hy0kThzxrE3,0.842,0.729,0.0753,0.0991,6.71e-06,0.0695,0.96,89.978
37,37i9dQZF1DX10zKzsJ2jva,2Q4MRMnSAMckugCtR5jgXT,0.729,0.737,0.064,0.275,7.58e-06,0.137,0.369,91.99
38,37i9dQZF1DX10zKzsJ2jva,1TpZKxGnHp37ohJRszTSiq,0.761,0.696,0.0505,0.0811,6.25e-05,0.101,0.501,95.066
39,37i9dQZF1DX10zKzsJ2jva,53RLjHptrKflawOuGru1xM,0.824,0.582,0.0435,0.0597,0.0106,0.163,0.949,101.974
40,37i9dQZF1DX10zKzsJ2jva,3ZGkdrigbWXLgHungXfZkt,0.784,0.737,0.0758,0.0877,0.0,0.1,0.623,97.5
41,37i9dQZF1DX10zKzsJ2jva,3E8xyYdIPpiH2wNEozE68I,0.83,0.818,0.0552,0.306,0.0,0.0906,0.828,98.008
42,37i9dQZF1DX10zKzsJ2jva,0Be7sopyKMv8Y8npsUkax2,0.748,0.856,0.0348,0.0824,0.0,0.142,0.927,123.031
43,37i9dQZF1DX10zKzsJ2jva,70AYiGbc4mWZGEqiipBBDb,0.638,0.49,0.226,0.885,0.0116,0.156,0.403,179.905
44,37i9dQZF1DX10zKzsJ2jva,4TGwERXRlyQtBdggYTHo6j,0.7,0.438,0.0433,0.401,0.0,0.373,0.605,170.106
45,37i9dQZF1DX10zKzsJ2jva,78kygHp1dvW1kncYjBgbe1,0.758,0.621,0.125,0.0628,0.0,0.0809,0.92,79.949
46,37i9dQZF1DX10zKzsJ2jva,5jt25aFjW2kNoBqaEVaz5W,0.757,0.789,0.0583,0.307,0.0,0.0717,0.464,91.911
47,37i9dQZF1DX10zKzsJ2jva,5zNxUkUW9WiV5oyg6gh2wB,0.778,0.571,0.0788,0.0423,0.0,0.0964,0.554,134.999
48,37i9dQZF1DX10zKzsJ2jva,6bQ5823aHmFVKLZW8E7rRo,0.789,0.837,0.23,0.125,0.0,0.209,0.476,81.536
49,37i9dQZF1DX10zKzsJ2jva,2x8oBuYaObjqHqgGuIUZ0b,0.654,0.354,0.0738,0.724,0.0,0.134,0.262,81.956
0,37i9dQZF1DX4JAvHpjipBk,2FeBslNBMdR9V58uv6hd2t,0.79,0.67,0.105,0.377,2.32e-06,0.119,0.408,139.956
1,37i9dQZF1DX4JAvHpjipBk,7DwcBgdzqhFJltEaV1XF81,0.669,0.773,0.153,0.038,0.0,0.113,0.377,93.923
2,37i9dQZF1DX4JAvHpjipBk,7GtOjSSp5Qyi3gNbNDZgja,0.553,0.71,0.0424,0.0118,0.00111,0.149,0.262,83.026
3,37i9dQZF1DX4JAvHpjipBk,2PDgArI0p7UkeYgXWuqpmh,0.795,0.565,0.0948,0.131,0.0,0.0802,0.55,87.925
4,37i9dQZF1DX4JAvHpjipBk,3MJE5DoCeAWP7cDbW9Hgm5,0.651,0.719,0.0318,0.143,3.62e-05,0.0948,0.81,103.981
5,37i9dQZF1DX4JAvHpjipBk,3I1Smy5zhzNEc9grpjwY1s,0.8,0.627,0.0633,0.296,0.0,0.0892,0.693,104.96
6,37i9dQZF1DX4JAvHpjipBk,6Pif6RkFoYzLygdqktus4Q,0.363,0.67,0.0552,0.000582,0.548,0.317,0.198,150.15
7,37i9dQZF1DX4JAvHpjipBk,6gI9b2VsoWhjhIuIeToDVs,0.775,0.736,0.247,0.319,0.00116,0.127,0.362,100.988
8,37i9dQZF1DX4JAvHpjipBk,3BN9oswkyJlCRzCQt1Gqug,0.775,0.5,0.345,0.0167,0.0,0.111,0.401,148.926
9,37i9dQZF1DX4JAvHpjipBk,0Yc0ziTsyjahYqlWXVXlTU,0.761,0.784,0.133,0.15,0.0,0.125,0.691,114.93
10,37i9dQZF1DX4JAvHpjipBk,4h9wh7iOZ0GGn8QVp4RAOB,0.704,0.797,0.0475,0.0826,0.000745,0.0546,0.825,139.994
11,37i9dQZF1DX4JAvHpjipBk,3tYTyAt1q6BFBiGyYVOLhi,0.907,0.577,0.0767,0.438,3.19e-05,0.137,0.801,140.07
12,37i9dQZF1DX4JAvHpjipBk,63WuQOXohQIxOxIFA2K7bR,0.636,0.876,0.0555,0.00164,0.0,0.117,0.799,120.983
13,37i9dQZF1DX4JAvHpjipBk,5uU1uuyaUIBOiiUSQG7Wl3,0.731,0.85,0.0336,0.252,0.0,0.605,0.644,119.706
14,37i9dQZF1DX4JAvHpjipBk,2bsuvsOwkhIstFmn0IHkhG,0.639,0.544,0.0391,0.586,0.0,0.463,0.483,129.908
15,37i9dQZF1DX4JAvHpjipBk,0sPrs9vLFdRRTllqlwL4v1,0.704,0.822,0.0367,0.00953,0.0011,0.156,0.534,122.032
16,37i9dQZF1DX4JAvHpjipBk,5h2ED2Bw6lKWZDOuQTTSDG,0.73,0.849,0.0378,0.00172,0.82,0.159,0.688,125.99
17,37i9dQZF1DX4JAvHpjipBk,5jH6P7e6RUGZnFGTeq3pUe,0.571,0.626,0.0372,0.174,0.0017,0.111,0.523,97.191
18,37i9dQZF1DX4JAvHpjipBk,2pY5ZVUFscLWhOonrR4knh,0.691,0.548,0.212,0.0289,0.0,0.096,0.705,160.2
19,37i9dQZF1DX4JAvHpjipBk,5niZJWbyibvP1huOd2XUde,0.552,0.7,0.0394,0.0249,1.43e-06,0.117,0.548,163.874
20,37i9dQZF1DX4JAvHpjipBk,4g6gocnIEurcIFvjkDctUy,0.607,0.849,0.0444,0.174,2.03e-05,0.0964,0.487,89.988
21,37i9dQZF1DX4JAvHpjipBk,0C9aH2f4LO8SPPqUWOrcbk,0.575,0.556,0.0283,0.0303,0.0,0.0903,0.44,87.991
22,37i9dQZF1DX4JAvHpjipBk,5n2xMZmypRAUKW4PkTMy9A,0.681,0.6,0.0397,0.0014,0.00162,0.114,0.641,140.981
23,37i9dQZF1DX4JAvHpjipBk,1P3ngSxpsmwSVlnAq4iszK,0.881,0.441,0.224,0.00481,0.0,0.114,0.357,129.939
24,37i9dQZF1DX4JAvHpjipBk,5KzBH7THRVKCCmkMp1tazw,0.609,0.286,0.0469,0.608,0.000591,0.122,0.14,151.86
25,37i9dQZF1DX4JAvHpjipBk,1ZygZX3pyRyGxANo6WrSV0,0.8,0.325,0.0331,0.458,0.0,0.131,0.472,91.975
26,37i9dQZF1DX4JAvHpjipBk,16Sdmdt7jpibASwEsO0s9j,0.554,0.809,0.039,0.00481,0.00156,0.111,0.462,159.989
27,37i9dQZF1DX4JAvHpjipBk,2HmNAp3GcJ7DCKtnmV7N84,0.682,0.705,0.0425,0.179,8.88e-05,0.154,0.862,133.062
28,37i9dQZF1DX4JAvHpjipBk,0tjYK2gtxo8fT2kdD4XGeF,0.604,0.716,0.0498,0.0143,0.0,0.272,0.782,127.989
29,37i9dQZF1DX4JAvHpjipBk,6AWssBCESVyeRIlaHzNIDA,0.815,0.506,0.0319,0.368,0.0243,0.146,0.453,122.0
30,37i9dQZF1DX4JAvHpjipBk,092IjcsjJDIQHzR6Lp17Ga,0.561,0.634,0.0543,0.00208,0.0126,0.127,0.523,135.034
31,37i9dQZF1DX4JAvHpjipBk,5Aq4CusaoqGNQlvNUUnA7t,0.469,0.355,0.026,0.365,0.00634,0.303,0.151,106.781
32,37i9dQZF1DX4JAvHpjipBk,2SF0GLxRCm3IcYoVagrKhj,0.757,0.697,0.0399,0.086,0.00108,0.122,0.953,110.03
33,37i9dQZF1DX4JAvHpjipBk,1XUf5lpeTQbrohZWdx6Sbz,0.474,0.691,0.098,0.379,1.55e-05,0.135,0.602,94.622
34,37i9dQZF1DX4JAvHpjipBk,51Q4Pn44Ys7D8GCNzVLDmg,0.805,0.731,0.225,0.201,0.0,0.162,0.326,126.873
35,37i9dQZF1DX4JAvHpjipBk,1HsSIPLTQT354yJcQGfEY3,0.475,0.695,0.102,0.0159,0.0,0.125,0.552,100.009
36,37i9dQZF1DX4JAvHpjipBk,10Q3ASy9okYt85040yV46c,0.428,0.907,0.163,0.00594,1.71e-06,0.129,0.244,149.955
37,37i9dQZF1DX4JAvHpjipBk,4TvUATvip5xCKi9GcUsgHG,0.493,0.678,0.0329,0.0647,0.0,0.092,0.56,80.644
38,37i9dQZF1DX4JAvHpjipBk,6nctEN4lXyz9KV7ujHaAKb,0.344,0.642,0.0516,0.33,0.0,0.925,0.361,126.823
39,37i9dQZF1DX4JAvHpjipBk,63Olr9i7mMzAs6JInlHDeb,0.7,0.564,0.0485,0.0484,3.51e-06,0.367,0.472,120.159
40,37i9dQZF1DX4JAvHpjipBk,3uhBPLTvFEwow2KZaoEQRJ,0.701,0.403,0.0428,0.863,0.0,0.11,0.195,124.988
41,37i9dQZF1DX4JAvHpjipBk,0fgZNZZPgRy4PoU4moGtvi,0.443,0.497,0.0315,0.0738,9.81e-05,0.128,0.294,147.859
42,37i9dQZF1DX4JAvHpjipBk,1hUhr4K3DD2iva88RMVAyY,0.793,0.538,0.0343,0.511,1.57e-06,0.104,0.412,115.001
43,37i9dQZF1DX4JAvHpjipBk,2DNWgFBDphkRVpMMxGfInW,0.72,0.476,0.325,0.00787,0.0146,0.152,0.376,150.155
44,37i9dQZF1DX4JAvHpjipBk,3DN8g2KmPKwvlyAWCM9mH7,0.612,0.889,0.0446,0.0366,0.8,0.0882,0.7,95.105
45,37i9dQZF1DX4JAvHpjipBk,56Q2pmSdy0jCJKEW6a5DsV,0.614,0.562,0.0765,0.679,3.83e-05,0.426,0.38,148.03
46,37i9dQZF1DX4JAvHpjipBk,2LKw5pI3tXyMI8fpUibCiZ,0.711,0.714,0.211,0.068,3.84e-06,0.909,0.543,119.524
47,37i9dQZF1DX4JAvHpjipBk,5tGVX0JhfjZc08cRK8Q6Dk,0.469,0.716,0.033,0.0051,2.67e-06,0.104,0.234,172.694
48,37i9dQZF1DX4JAvHpjipBk,23T4s8TZHQQvrBz6TOlJQI,0.519,0.89,0.0817,0.0169,0.0,0.312,0.777,170.059
49,37i9dQZF1DX4JAvHpjipBk,6jIrbJ5w2KfkLsk3LiGTOW,0.518,0.757,0.0555,0.000777,0.00931,0.115,0.189,129.901
50,37i9dQZF1DX4JAvHpjipBk,6kG8HRKKUAmhYVybHuumQs,0.535,0.823,0.0783,0.342,0.0192,0.107,0.314,128.076
51,37i9dQZF1DX4JAvHpjipBk,4DOTEPZlY1rrEM9YwzJmuu,0.721,0.65,0.347,0.122,0.0,0.147,0.286,178.003
52,37i9dQZF1DX4JAvHpjipBk,3tF7Urm6iFEKmLRa5Mj68x,0.713,0.589,0.0582,0.0845,0.0,0.109,0.489,135.972
53,37i9dQZF1DX4JAvHpjipBk,73zQG7t3tZDyePEflVSqJJ,0.565,0.807,0.274,0.547,0.0,0.421,0.31,104.777
54,37i9dQZF1DX4JAvHpjipBk,1ixKcVNlk70V6wnZQ0i1OP,0.377,0.186,0.0316,0.946,0.00016,0.134,0.294,113.758
55,37i9dQZF1DX4JAvHpjipBk,1WxmIERVQy1GK44xEWaeCT,0.518,0.799,0.0458,0.0106,0.0,0.234,0.602,174.021
56,37i9dQZF1DX4JAvHpjipBk,6el1gIJ39V0ycFwNLZiKm7,0.727,0.606,0.0283,0.11,0.0,0.295,0.564,116.053
57,37i9dQZF1DX4JAvHpjipBk,7FBtH4DLSGoURtst3KHcTA,0.781,0.61,0.0384,0.172,0.547,0.105,0.286,120.971
58,37i9dQZF1DX4JAvHpjipBk,46JbXTR6VNrnnoJJAsn6gN,0.647,0.908,0.0324,0.0363,2.48e-06,0.075,0.163,125.953
59,37i9dQZF1DX4JAvHpjipBk,7xAfS5dttCDl09bOdXAmY5,0.484,0.657,0.155,0.11,5.93e-06,0.135,0.739,113.986
60,37i9dQZF1DX4JAvHpjipBk,7INDea2qgB7TlUgpux3hsg,0.739,0.672,0.174,0.0897,0.0,0.104,0.739,179.78
61,37i9dQZF1DX4JAvHpjipBk,4IBhWkipPxDhSRhMaA83FA,0.662,0.661,0.304,0.484,0.0,0.167,0.544,104.981
62,37i9dQZF1DX4JAvHpjipBk,5D6zoTzrdsDSlrW0RQqraq,0.748,0.496,0.0278,0.0292,0.000957,0.156,0.271,110.012
63,37i9dQZF1DX4JAvHpjipBk,3gHOThR42dJBUnlbNoCQEF,0.59,0.705,0.0427,0.184,0.00146,0.154,0.563,91.909
64,37i9dQZF1DX4JAvHpjipBk,3790YaBSLe4av6IuC7EKSJ,0.581,0.435,0.0302,0.633,7.84e-05,0.105,0.747,108.133
65,37i9dQZF1DX4JAvHpjipBk,1E3kZm0hRvK0UnxIhUMRnW,0.442,0.567,0.0299,0.00915,0.000251,0.247,0.312,145.916
66,37i9dQZF1DX4JAvHpjipBk,1afXT2ntjBUlydAFZ3db66,0.887,0.863,0.0697,0.0176,0.0594,0.288,0.517,120.028
67,37i9dQZF1DX4JAvHpjipBk,6Rd7wO0b2eG2YOO3yVlvsX,0.756,0.687,0.039,0.337,0.0,0.234,0.711,94.979
68,37i9dQZF1DX4JAvHpjipBk,0Nh8WAkD6YlJmFzUiPD0Iq,0.637,0.557,0.103,0.325,0.0,0.06,0.625,93.356
69,37i9dQZF1DX4JAvHpjipBk,0merkJ9dgvkemPaR3urDWs,0.55,0.37,0.0272,0.697,0.00225,0.107,0.289,107.027
70,37i9dQZF1DX4JAvHpjipBk,4kntTTVtSIfsTl1dEak3X7,0.742,0.508,0.139,0.487,0.00548,0.115,0.134,93.995
71,37i9dQZF1DX4JAvHpjipBk,3gPxfcewMlw2h9n24uW4pm,0.929,0.557,0.364,0.11,0.0702,0.123,0.486,130.054
72,37i9dQZF1DX4JAvHpjipBk,38k5xUTekY8K6yVqHkbgIo,0.526,0.347,0.13,0.694,0.000251,0.112,0.344,115.219
73,37i9dQZF1DX4JAvHpjipBk,1w4zc04CreWVxEmljzeykK,0.703,0.632,0.275,0.186,0.0,0.109,0.472,158.109
74,37i9dQZF1DX4JAvHpjipBk,4fvGC83hEMoYStb1OXVhoV,0.731,0.543,0.465,0.0596,0.0,0.207,0.246,166.133
75,37i9dQZF1DX4JAvHpjipBk,72wsErmxFQP1eGDtJ0KvU7,0.822,0.851,0.0864,0.0199,0.117,0.124,0.685,130.051
76,37i9dQZF1DX4JAvHpjipBk,0MFcHhvR5m18zHafeLSqob,0.704,0.637,0.0356,0.208,0.000408,0.091,0.541,92.021
77,37i9dQZF1DX4JAvHpjipBk,5xwBIieMMFUmLDgvG4DjFe,0.676,0.625,0.0711,0.316,0.000119,0.127,0.522,171.883
78,37i9dQZF1DX4JAvHpjipBk,5Q4TOgmVhnDKhhizJFhkO8,0.711,0.833,0.0303,0.0172,4.55e-05,0.0862,0.757,115.021
79,37i9dQZF1DX4JAvHpjipBk,5sixigDZ86eDzCHXbfzrDu,0.414,0.448,0.0713,0.52,0.0,0.285,0.407,81.866
80,37i9dQZF1DX4JAvHpjipBk,29zvr7PRPQhE8plnBZ44nZ,0.645,0.85,0.0898,0.0202,0.0,0.656,0.961,145.971
81,37i9dQZF1DX4JAvHpjipBk,0T7wdfU5va1s8Qymh4d3Cv,0.696,0.866,0.132,0.00815,0.0,0.0968,0.835,82.005
82,37i9dQZF1DX4JAvHpjipBk,1iLizzooWyhDEF3OgiVEoS,0.717,0.712,0.0573,0.143,0.00126,0.0641,0.457,116.025
83,37i9dQZF1DX4JAvHpjipBk,0pznRgpmNQXRZYCG6uYhNP,0.65,0.611,0.0236,0.108,0.000232,0.086,0.455,137.775
84,37i9dQZF1DX4JAvHpjipBk,57oBl5Jzy76UWlmUazqzJx,0.615,0.431,0.124,0.465,0.0,0.25,0.426,137.718
85,37i9dQZF1DX4JAvHpjipBk,2gX4yskSvJ8cjb5AolS0gT,0.847,0.519,0.512,0.00675,8.58e-06,0.0412,0.727,96.965
86,37i9dQZF1DX4JAvHpjipBk,10jugZSxm3weVkTSSO8LFR,0.468,0.959,0.0666,0.00371,0.000249,0.139,0.527,159.948
87,37i9dQZF1DX4JAvHpjipBk,2qcYGGuNPYilXVwFx0KEFz,0.617,0.936,0.05,0.000801,0.0,0.161,0.796,131.049
88,37i9dQZF1DX4JAvHpjipBk,13KhcUWu9WucFw0h5jB88R,0.729,0.489,0.0403,0.284,4.1e-05,0.135,0.315,104.938
89,37i9dQZF1DX4JAvHpjipBk,2Y8Bc8FFaAFTLSUggumiqT,0.608,0.843,0.0397,0.126,0.0,0.295,0.735,133.966
90,37i9dQZF1DX4JAvHpjipBk,0gLL2o5wEDK9lpy10nT7Fb,0.697,0.513,0.0963,0.505,0.000553,0.147,0.591,129.744
91,37i9dQZF1DX4JAvHpjipBk,7HfhipszjuQRcfHWO9loZ4,0.489,0.599,0.0248,0.0391,1.12e-06,0.0821,0.284,92.003
92,37i9dQZF1DX4JAvHpjipBk,6z0IGnMYKfbb6rDCCLE0lE,0.692,0.766,0.0602,0.228,0.636,0.11,0.76,140.004
93,37i9dQZF1DX4JAvHpjipBk,4JGv7vVgZvj5eTh4lecMBS,0.591,0.395,0.0509,0.355,0.181,0.132,0.218,146.883
94,37i9dQZF1DX4JAvHpjipBk,6v49yiUzS15jPDFSEE1JQu,0.873,0.603,0.363,0.00382,0.0,0.102,0.77,153.983
95,37i9dQZF1DX4JAvHpjipBk,6WSpAoGTztMwgIbDX9gbSQ,0.855,0.461,0.0632,0.296,0.000468,0.195,0.495,113.989
96,37i9dQZF1DX4JAvHpjipBk,1ZVzr825BOBAyGZoQqCSRg,0.703,0.651,0.0367,0.0181,0.000136,0.64,0.625,125.999
97,37i9dQZF1DX4JAvHpjipBk,0EoTzbAG9ytFOBa6OfgWtp,0.567,0.495,0.0536,0.389,0.43,0.106,0.722,96.966
98,37i9dQZF1DX4JAvHpjipBk,3kescnpBiOqSSdNywgGHkB,0.312,0.231,0.0331,0.736,0.0,0.0956,0.267,79.429
99,37i9dQZF1DX4JAvHpjipBk,7sGlmEjFjA4EPOnKkzmqNF,0.581,0.639,0.0419,0.231,9.85e-05,0.0905,0.268,75.027
0,37i9dQZF1DX4sWSpwq3LiO,63oFS9JTsvadCXUqwqA7p0,0.47,0.0593,0.0355,0.99,0.934,0.104,0.178,113.418
1,37i9dQZF1DX4sWSpwq3LiO,2XPxkVgxyj4QVaW78kS5vb,0.216,0.0575,0.0501,0.994,0.951,0.109,0.151,206.686
2,37i9dQZF1DX4sWSpwq3LiO,1sINJB2tVaHV5r3iKCACHv,0.319,0.0367,0.0481,0.99,0.942,0.102,0.0556,138.784
3,37i9dQZF1DX4sWSpwq3LiO,2yZU1Y2Zagb4Ymm5gK72ab,0.308,0.0902,0.0367,0.977,0.843,0.107,0.363,128.205
4,37i9dQZF1DX4sWSpwq3LiO,1ihUUaEazz6DAxb9ZX7Thh,0.385,0.0217,0.0502,0.996,0.951,0.0731,0.162,126.449
5,37i9dQZF1DX4sWSpwq3LiO,7Jrx30VldPaujIaP3c2SJn,0.475,0.134,0.0411,0.995,0.935,0.115,0.115,86.844
6,37i9dQZF1DX4sWSpwq3LiO,4fcdZ4bM6DgVGOs9y13KIk,0.475,0.0799,0.0417,0.986,0.952,0.092,0.201,111.684
7,37i9dQZF1DX4sWSpwq3LiO,5eEYSPaVwg4Fe1KCMYunQf,0.557,0.0395,0.0419,0.988,0.923,0.121,0.183,84.017
8,37i9dQZF1DX4sWSpwq3LiO,0sCPbmOcdRcTWVDjHh22id,0.308,0.00889,0.0397,0.973,0.936,0.112,0.11,143.231
9,37i9dQZF1DX4sWSpwq3LiO,2p5THyuNwpJ9c7ex3TN383,0.304,0.0902,0.0489,0.903,0.907,0.111,0.318,114.487
10,37i9dQZF1DX4sWSpwq3LiO,0c3pAQGKjwHKo9ilC8i8c5,0.361,0.0291,0.0386,0.994,0.975,0.106,0.127,76.975
11,37i9dQZF1DX4sWSpwq3LiO,5vz0Vls8TbtlI58CHQrIpb,0.515,0.048,0.0408,0.989,0.935,0.1,0.0944,98.594
12,37i9dQZF1DX4sWSpwq3LiO,7uN2L2nq8gfUBOUfHtSkQX,0.353,0.00904,0.0515,0.993,0.93,0.104,0.161,78.479
13,37i9dQZF1DX4sWSpwq3LiO,4iCLo3ZjF6V1RW4Wz18KMz,0.374,0.0405,0.0408,0.981,0.924,0.103,0.226,129.413
14,37i9dQZF1DX4sWSpwq3LiO,5YB0FJ63K0g5ZXw0BN4HXF,0.315,0.0251,0.0407,0.992,0.974,0.119,0.144,116.977
15,37i9dQZF1DX4sWSpwq3LiO,2odkdy9ZmZPuH3U1q3BPXD,0.325,0.00873,0.0439,0.992,0.934,0.0868,0.11,72.686
16,37i9dQZF1DX4sWSpwq3LiO,0CMjjw0RYpNfQ1VkkL6Bwf,0.416,0.0503,0.0318,0.992,0.92,0.113,0.0902,88.541
17,37i9dQZF1DX4sWSpwq3LiO,695BxK7VbbK6M4CRvtR5Sn,0.274,0.033,0.0395,0.994,0.973,0.0864,0.175,89.04
18,37i9dQZF1DX4sWSpwq3LiO,2bjQvSk5T3A2dmnqqeRhzI,0.307,0.0381,0.0423,0.993,0.945,0.104,0.0631,72.453
19,37i9dQZF1DX4sWSpwq3LiO,4XhZgQHy6yNEB5M3NhZXAG,0.48,0.0171,0.0357,0.992,0.942,0.0908,0.136,97.119
20,37i9dQZF1DX4sWSpwq3LiO,445KHitEvap0tspDZ3C78V,0.366,0.0716,0.0416,0.982,0.889,0.102,0.172,105.854
21,37i9dQZF1DX4sWSpwq3LiO,0RdeSJMPOXBb8a1MmEP7Fq,0.3,0.0572,0.0382,0.96,0.89,0.111,0.193,129.894
22,37i9dQZF1DX4sWSpwq3LiO,0t0X7v3Qcq7wMviNjWaWDO,0.354,0.097,0.0345,0.96,0.939,0.109,0.325,110.577
23,37i9dQZF1DX4sWSpwq3LiO,2HwCcCi8Up9NECNBRt0yTV,0.356,0.0186,0.042,0.991,0.929,0.0996,0.154,84.753
24,37i9dQZF1DX4sWSpwq3LiO,5WzXY5LkQ1MNfCJeCv05Ds,0.38,0.031,0.0352,0.991,0.922,0.101,0.16,139.328
25,37i9dQZF1DX4sWSpwq3LiO,1EERR4elDmZ67iD5MU6Bs3,0.376,0.0597,0.045,0.991,0.907,0.0993,0.257,167.988
26,37i9dQZF1DX4sWSpwq3LiO,4OXMONKgLmW0FZGU6Sm7Hf,0.454,0.032,0.0284,0.977,0.947,0.0898,0.103,100.224
27,37i9dQZF1DX4sWSpwq3LiO,6zB9GWgc3mjxnqGgHAwvpU,0.275,0.00674,0.0419,0.995,0.864,0.0968,0.142,136.76
28,37i9dQZF1DX4sWSpwq3LiO,0ngwNemhn1nKmYHYZnJZmB,0.397,0.0511,0.0491,0.977,0.919,0.111,0.298,124.936
29,37i9dQZF1DX4sWSpwq3LiO,2XXnGBKuvfcpfVvRgBEdvP,0.648,0.0143,0.0529,0.995,0.956,0.125,0.166,120.121
30,37i9dQZF1DX4sWSpwq3LiO,7inwDSpJOVDN9kUsi7JtqX,0.425,0.0372,0.0335,0.993,0.893,0.101,0.147,81.324
31,37i9dQZF1DX4sWSpwq3LiO,2aLgFG14lYLiV8YYziZI7Q,0.361,0.0201,0.0371,0.991,0.933,0.0947,0.151,146.926
32,37i9dQZF1DX4sWSpwq3LiO,5e5tJl04Fp74oHxpsrC7Tk,0.307,0.025,0.0577,0.988,0.965,0.103,0.159,68.459
33,37i9dQZF1DX4sWSpwq3LiO,40U7QPI2KlE0FRpkxkbpM1,0.299,0.0631,0.0537,0.99,0.938,0.113,0.0682,117.249
34,37i9dQZF1DX4sWSpwq3LiO,6nEtaXKHUnrcbTjagD9mXC,0.371,0.0247,0.0347,0.989,0.929,0.114,0.11,96.604
35,37i9dQZF1DX4sWSpwq3LiO,5YvY66JItF2jFFKeB27pmO,0.442,0.0992,0.0346,0.983,0.852,0.0975,0.213,113.645
36,37i9dQZF1DX4sWSpwq3LiO,4wZWEuu89nlc6KVJgECTqx,0.26,0.0609,0.0464,0.976,0.836,0.106,0.19,77.6
37,37i9dQZF1DX4sWSpwq3LiO,1HTvslM0ZjMDrCYM3YqsV7,0.395,0.0572,0.038,0.994,0.93,0.0839,0.163,96.573
38,37i9dQZF1DX4sWSpwq3LiO,7MgKqFoVURzmNlOBkPtyLT,0.315,0.0399,0.0478,0.995,0.934,0.0904,0.269,173.446
39,37i9dQZF1DX4sWSpwq3LiO,0CNhH6mjashU1e7z0j1LXl,0.321,0.013,0.0387,0.992,0.892,0.103,0.216,106.316
40,37i9dQZF1DX4sWSpwq3LiO,3QaYNoyQzsOFfek0pTgqWi,0.419,0.0126,0.038,0.992,0.936,0.0935,0.157,103.524
41,37i9dQZF1DX4sWSpwq3LiO,0ViBAXDmsIDXIdCCClUwEJ,0.341,0.096,0.0434,0.986,0.925,0.0996,0.0648,164.962
42,37i9dQZF1DX4sWSpwq3LiO,7fFC24ppNibtsubi84bSwH,0.394,0.0189,0.0395,0.995,0.945,0.0913,0.307,87.578
43,37i9dQZF1DX4sWSpwq3LiO,05HDcU36t1sVPiOzAAolke,0.376,0.0254,0.044,0.988,0.943,0.0923,0.169,90.977
44,37i9dQZF1DX4sWSpwq3LiO,2rBLJwsNjWvSx0yVAQLc3B,0.374,0.023,0.0347,0.983,0.916,0.106,0.0776,118.96
45,37i9dQZF1DX4sWSpwq3LiO,7J7tN1PAKrD6yY8xmR8Q7a,0.186,0.0173,0.0386,0.985,0.891,0.109,0.329,69.738
46,37i9dQZF1DX4sWSpwq3LiO,64XD6XEroqjxW25e6ZMHMK,0.347,0.028,0.0441,0.995,0.955,0.108,0.229,80.207
47,37i9dQZF1DX4sWSpwq3LiO,6XTKYGyydndSUV3OHHDwZU,0.386,0.0552,0.0395,0.992,0.942,0.0805,0.247,111.914
48,37i9dQZF1DX4sWSpwq3LiO,1FiGodE7QpV6yXRtDGSuKO,0.21,0.0546,0.0482,0.994,0.953,0.115,0.544,201.132
49,37i9dQZF1DX4sWSpwq3LiO,6kGrBd9wrk0ducE1R9F4uZ,0.47,0.0278,0.0446,0.995,0.937,0.112,0.344,102.547
